"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YLR158C",1844.77514964763,0.654734330854703,0.167386132401745,3.91152075420004,9.17167729490862e-05,0.00111035069613559
"YJL212C",699.394199562817,-0.550995051891745,0.140912748854561,-3.91018595812391,9.22250932731479e-05,0.00111431104838872
"YDR181C",444.854121373921,0.583792815553587,0.149417700017723,3.90711954128822,9.3402949567602e-05,0.00112632968596226
"YOR011W",435.867616758031,0.565649279289753,0.14479441397274,3.90656838043661,9.36161592131081e-05,0.00112669154434563
"YIL046W",1007.09462191487,0.915041281030505,0.235416338615996,3.88690643313034,0.000101529866429375,0.00121954820027472
"YFR030W",830.553458922835,0.831814863270182,0.214147425817074,3.88430941953383,0.000102621151076583,0.00123025356553798
"YEL046C",3377.61878074462,-0.70455419036117,0.18151449046244,-3.88153137838303,0.000103800755441159,0.00124197401938352
"YBR145W",2129.90194618728,-0.662770591146072,0.170942459546769,-3.87715604948775,0.000105684578022199,0.00126205855308062
"YBL084C",461.037547587084,0.558460373786507,0.144126807704971,3.87478486951351,0.000106718936514918,0.00127194081311384
"YBR014C",539.374341028799,0.583371643064111,0.150845242003412,3.86735196494241,0.000110023576317061,0.00130879109158593
"YBL039C",694.386129795096,-0.955814543582323,0.247429914443351,-3.86297083654028,0.000112016385045485,0.00132992426260566
"YEL011W",6113.19019093639,-0.673800484907151,0.174454011345562,-3.86233873162408,0.000112306700630245,0.00133080194388441
"YHR184W",32.0747647897835,1.5085277616734,0.39146054800635,3.8535882334915,0.000116399289452342,0.00137664544256135
"YKR093W",496.857573045091,-0.531541118622241,0.138075092313753,-3.84965245878236,0.000118285539864221,0.00139626884868514
"YLR326W",243.692100392725,0.638573810747543,0.165920608620416,3.84867085564059,0.000118760451541132,0.00139918922792713
"YFL060C",147.88069546518,0.764492250587016,0.19885395113387,3.84449112641647,0.000120802856008199,0.0014205307159664
"YPR023C",1445.77549466446,0.542431073788795,0.141136930346135,3.84329652386868,0.000121392650223845,0.00142474198258902
"YGR211W",690.691459942268,-0.924645137952918,0.241100295484472,-3.83510578489718,0.000125510263537931,0.00147026308715862
"YKL161C",322.430829507841,0.712645117779497,0.18587422118245,3.83401804320126,0.00012606688814236,0.00147397597352759
"YGR047C",327.849047140369,0.721693893351466,0.1882772396277,3.8331446476406,0.000126515509824534,0.00147533873215933
"YGR131W",168.037975200349,-0.829068899739941,0.216305682076897,-3.83285770294839,0.000126663227736606,0.00147533873215933
"SRG1",186.004682598617,-1.17416611956508,0.306983865222888,-3.82484636028858,0.000130853664157483,0.00151978457741748
"YPR140W",486.962498275397,0.610031663130803,0.159501198073191,3.82462119720803,0.000130973305045734,0.00151978457741748
"YML058W",1567.45059510492,-0.705512550593138,0.184519337253695,-3.82351552467984,0.000131562303911125,0.0015208800170177
"YNL154C",2316.20685333641,-0.484331744161181,0.126665409041064,-3.82370962860243,0.000131458723204942,0.0015208800170177
"YBR146W",791.33961747922,-0.48732465925082,0.127480568092298,-3.82273680250616,0.000131978631230559,0.0015228303603526
"YOL029C",507.877034760381,0.591097644549411,0.154749199439075,3.8197137477414,0.000133606636713914,0.001538728119458
"YLR149C-A",39.6200260465439,-1.32361081606548,0.346739244857688,-3.81730893083281,0.00013491519573243,0.00155089430608308
"YGL008C",24590.5238282536,-0.72676944820426,0.190626271983505,-3.81253559985241,0.000137548409929652,0.00157527508578652
"YNL188W",368.631505240796,0.834026132442135,0.218734567984587,3.81295988158993,0.000137312408214987,0.00157527508578652
"YLR177W",2408.26511449517,-0.624858780351505,0.163987221183087,-3.81041142013052,0.000138735716108149,0.00158591943134781
"YDR391C",914.144095506026,-0.579983864666076,0.152436855513096,-3.80474828553682,0.000141948466368739,0.00161963463481956
"YJR104C",19574.0854648207,-0.885171982322034,0.232710258459384,-3.80375144689432,0.000142521185185834,0.00162080149159902
"YLL024C",19586.7296058523,-0.882371780888309,0.231980089654245,-3.80365307300054,0.000142577822269117,0.00162080149159902
"YLL009C",526.284712529726,-0.735935234397759,0.193510465642216,-3.80307717184888,0.000142909812990026,0.00162157813632594
"YAL060W",1944.27844829968,-0.701569349741967,0.184510742551986,-3.80232250999856,0.000143345956340246,0.00162353154970997
"YOL156W",169.482526601631,0.885572832274379,0.23395162095863,3.78528188283412,0.000153534447209139,0.00173572950429449
"YBL087C",7782.54497583304,-0.750498208739848,0.19832902341603,-3.78410681307872,0.00015426156743053,0.00174074979761056
"YDR384C",652.286602507054,-0.754638378885492,0.199455137871155,-3.78349932190254,0.000154638746083081,0.0017418100520347
"YGL027C",2040.99080008208,0.496073224502299,0.131155920196651,3.78231667894597,0.000155375515693516,0.00174690936291613
"YDR259C",210.978025184103,0.948968856948978,0.251106823850356,3.77914404076292,0.000157368378001497,0.00176608672392191
"YBR158W",1417.46383586264,-0.642019161842158,0.17014144169521,-3.77344376211567,0.000161009526390455,0.00179664309802537
"YLR160C",4703.33767278789,0.640052863105624,0.169637757289686,3.77305661977494,0.000161259673188618,0.00179664309802537
"YMR307W",11158.0188796764,-0.679200708504297,0.179989941728759,-3.77354813263866,0.000160942151298865,0.00179664309802537
"YOL163W",69.4576625264504,1.06064898755334,0.281060031957513,3.77374534602513,0.000160814915071873,0.00179664309802537
"YCR072C",119.939076699698,-0.947423993479456,0.251378750315047,-3.768910428157,0.000163961708362945,0.00182344395376512
"YBR183W",657.103010850529,0.603008386165517,0.160138501696588,3.76554282559748,0.000166187634377497,0.00184195386001083
"YPL015C",1198.66930499641,0.567740450418566,0.15077479370735,3.76548650114909,0.000166225104440002,0.00184195386001083
"YFL020C",40.1016513932992,1.36440628903038,0.362582236095879,3.76302574478465,0.000167869912896073,0.00185683446818498
"YFL026W",1796.93030407691,-0.596955146748119,0.158707316049679,-3.76135871745987,0.000168992866378969,0.00186589969161698
"YGR280C",600.790774312756,-0.685312580723252,0.182663352573952,-3.75177927628257,0.000175584017455579,0.00193520019238676
"YAL037W",56.9413242960283,1.04197127178304,0.277785189120024,3.75099649871119,0.00017613315958849,0.0019377798416265
"YLR267W",337.307814301054,-0.907969420781536,0.242623903799782,-3.74229169740345,0.000182349670712748,0.00200259013372036
"YDR460W",496.51134379429,0.534860361109479,0.143152416583129,3.73629990939682,0.000186747920384836,0.00204723656036853
"YBR196C",21979.8997977511,-0.852908174035467,0.228346930168555,-3.73514184493695,0.000187609411493926,0.0020530211400136
"YDR155C",9657.67302774881,-0.883233802443534,0.236516182908943,-3.73434828678751,0.000188201899560554,0.00205584668258865
"YIL091C",207.003479801341,-0.794602291053296,0.212828357184204,-3.7335358011788,0.000188810341133775,0.0020588361666183
"YDR059C",451.352674334636,0.692491501949631,0.185555544313046,3.7319903563827,0.000189972776054941,0.00206784526148298
"YMR042W",393.728624782882,1.05856801104009,0.283967493677209,3.7277788289507,0.000193174787932106,0.0020989840031492
"YJL104W",588.455508386684,-0.513617130527256,0.137853535107107,-3.72581762323466,0.000194683132788917,0.00210792476523211
"YPL016W",348.868900146077,0.842950907018748,0.226224116353287,3.72617615047875,0.000194406568792286,0.00210792476523211
"YDR397C",34.9048950383275,-1.47275215803368,0.395337751172097,-3.72530109676414,0.000195082225733719,0.00210853372278098
"YMR319C",2715.67486092783,-0.529993817308661,0.142360121174626,-3.7229092876266,0.0001969402938364,0.00212488211770853
"YGR246C",737.212554466315,0.579800818799632,0.155813491009895,3.72112077742234,0.000198340543670285,0.00213624228296367
"YKL054C",2911.10774790493,-0.841579198290845,0.226401838459873,-3.71719242218081,0.000201449011964944,0.0021659290622105
"YAR075W",171.05751658504,-0.939835520623792,0.252879379457775,-3.71653680358989,0.000201972231995531,0.00216776479366931
"YER070W",775.21330006742,-0.627414421247342,0.16925504903963,-3.70691701551802,0.000209797649579593,0.00224783195978136
"YLR420W",1316.64385133738,-0.690191237348762,0.186335268969648,-3.70402898584479,0.000212201995179794,0.00226963873105345
"YPR167C",632.649420109144,0.653590556056814,0.176619948710597,3.70054776274318,0.000215134580622388,0.00229700984518696
"YDR456W",1035.18771427987,0.688164582074676,0.186115970146492,3.6975042041423,0.000217729614655996,0.00232068826713063
"YBL066C",375.062741234146,0.539085808288597,0.145857253077899,3.69598218060972,0.000219038336219053,0.00233059821409546
"YGR230W",149.707334394193,0.831233990913611,0.225588888847609,3.68472931073804,0.00022894582520146,0.00243180798789116
"YDR450W",11580.0654433779,-0.680092946837805,0.184643106733029,-3.68328370807329,0.000230248655882206,0.00244103528327977
"YJL026W",2190.93827546604,-0.507094861767458,0.137689538164469,-3.68288592239838,0.000230608373916349,0.00244103528327977
"YPL074W",509.303465379486,0.537336813912213,0.145943191043063,3.68182174222614,0.000231573307849749,0.00244703753140198
"YKR085C",528.065289010868,-0.815752929600043,0.221865998364263,-3.67678209195772,0.00023619463804089,0.00248732367114979
"YLR324W",1099.11793346619,0.494245082363077,0.134420779519854,3.67685029151372,0.000236131525889191,0.00248732367114979
"YPR139C",806.771648195775,0.524579227884233,0.142719934009874,3.67558485451611,0.000237305147608729,0.00249474642357894
"YLR154C",315.957940411138,0.769020901730306,0.209267485382542,3.67482268124229,0.000238014659165197,0.00249793541615352
"YNR075W",135.001440114828,-0.742558078199086,0.202522118081948,-3.66655299298529,0.000245841990954308,0.00257568695803917
"YKR106W",88.4431845131714,0.864296936904322,0.235961914934664,3.66286626019135,0.00024940877116275,0.0026086121473655
"YGL103W",583.204378958798,-1.28679080480922,0.351775806298513,-3.65798551739305,0.000254205407025412,0.0026542669833723
"YOL034W",230.35225992728,0.707980820377434,0.193899423438097,3.65127862591844,0.000260937963080584,0.00271994656431456
"YDR176W",1020.01057868699,0.454351955317289,0.124466742840694,3.65038840856321,0.000261844051867816,0.00272477312857372
"YIL117C",1579.43190052781,0.518856713250418,0.142274207681652,3.64687824803351,0.000265445620337458,0.00275758541397866
"YBL003C",5292.35353712593,0.49607231749391,0.136064013409347,3.64587450468246,0.000266484009329087,0.00276370431260351
"YDR104C",323.949719349161,0.656693040208986,0.180231886159203,3.6436007756636,0.000268850318815769,0.00278355128066832
"YKL221W",55.4389739415275,1.09233291190329,0.300388954874148,3.63639506106655,0.00027648020104265,0.00285773653178538
"YOL097C",2471.8167878543,-0.596039796601222,0.164018053512983,-3.63398896545278,0.00027907280236337,0.00287969418546095
"YEL044W",1501.95955185703,0.858253287757603,0.236287515783115,3.63224136033231,0.000280970134827545,0.0028944159617913
"YIL122W",482.203002026309,0.727135828804026,0.200289044803138,3.6304323559919,0.000282946854036118,0.00290990493699352
"YPL093W",928.140788142013,-1.11405241254124,0.306935656466013,-3.62959593997057,0.000283865213646635,0.00291447589971086
"YGR176W",38.699685027851,-1.54518763706306,0.42587195261188,-3.62829162048921,0.000285302892266777,0.00292435464573447
"YAL016C-A",27.4523144244338,-1.58828095786976,0.437980262297589,-3.62637564884281,0.000287427136360363,0.00293634034653859
"YIL080W",51.3625076498914,1.05116610316596,0.289855627399608,3.62651611285357,0.000287270901501951,0.00293634034653859
"YLR388W",3679.46272694664,-0.524167899833312,0.144697437271582,-3.62250990561432,0.000291758284739161,0.00297564419758846
"YFR031C",718.319242346288,0.555349222418408,0.153327135456129,3.62198915910294,0.000292346375685667,0.0029767056464683
"YLR250W",1405.77800079107,0.500432275674961,0.138522464463613,3.61264346265234,0.000303091318674347,0.00308101092536732
"YLR001C",561.834506734583,0.559603844500064,0.154939657176655,3.61175347033349,0.000304133621995882,0.00308650457966118
"YDR101C",340.287047127944,-0.801668918840799,0.221997073904671,-3.61116885344646,0.000304820114272409,0.00308837512813067
"YGL224C",574.298327069591,-0.656360172534612,0.182034367991516,-3.60569369277127,0.000311320180962589,0.0031490445936183
"YML055W",447.691639541044,0.9044190808743,0.250897682230734,3.60473270551206,0.000312474359830668,0.00315552924952152
"YOR344C",496.748834074146,-0.788352911282239,0.219041396718052,-3.59910465827151,0.00031931467061388,0.00321932003979567
"YPL027W",27.2226687021729,1.70625552947276,0.474913047159623,3.59277459248087,0.000327175590083065,0.00329317492473134
"YNL148C",616.377548357698,0.609638280595843,0.169750103758374,3.59138679210244,0.000328923049661448,0.00330535417551946
"YDL209C",234.040374281633,0.617579545002562,0.172040984889459,3.58972337550482,0.000331029061575714,0.00332109091140398
"YCL024W",168.948026259087,0.834074563085264,0.232406203748506,3.58886531268262,0.000332120361289412,0.00332120361289412
"YGR197C",340.438003032662,0.568882256642085,0.158502710920005,3.58910111593735,0.000331820127494199,0.00332120361289412
"YDR217C",575.530300591723,0.589027355729948,0.16424136959803,3.58635194757297,0.00033533630788635,0.00334791930763158
"YIR018W",208.972945389478,0.708789743536242,0.197663874593022,3.58583350142052,0.000336003294325462,0.00334914142642073
"YGR264C",2373.16731570931,-0.570078657293872,0.159090344831694,-3.58336426950973,0.000339197056180031,0.00337320277325038
"YOR303W",1634.7915890219,-0.492304210530723,0.137395392257718,-3.58312023744792,0.00033951423034829,0.00337320277325038
"YDR036C",556.108737490263,-0.499800198267743,0.139552900452499,-3.58143898584082,0.000341706944756626,0.00338951243589234
"YNL069C",8925.72029537875,-0.461255637686084,0.128846929271348,-3.57987295696194,0.000343761294928946,0.00339347024689088
"YNL274C",616.101073019318,-0.590006358924371,0.164786473717374,-3.58042954384892,0.000343029832483047,0.00339347024689088
"YPL232W",2726.02626040619,0.581145048888358,0.162322107137204,3.58019655571093,0.000343335846445001,0.00339347024689088
"YGR192C",272579.606077596,-0.963693914009343,0.269840321052323,-3.57134882678441,0.000355147516227545,0.00350025196281956
"YPR041W",2727.1009506206,-0.582693318423469,0.163377638036639,-3.56654267637774,0.00036172192574391,0.00355934374932007
"YDR132C",265.70709898293,0.812973116433806,0.228260768385637,3.56159808881534,0.000368604347286188,0.00362127274091063
"YBR241C",1012.84805627905,0.897861893992401,0.252573899127219,3.55484829230179,0.000378197238099085,0.00370368314380473
"YNR040W",202.51094370869,-0.853054431191514,0.239951385472281,-3.55511358899847,0.000377815830725454,0.00370368314380473
"YJL219W",120.455491624873,0.8899867570923,0.250460578042028,3.55340055528802,0.00038028494521367,0.00371820733396513
"YMR242C",7182.37803631136,-0.486040819927606,0.136842045489913,-3.55183831246832,0.000382549855571003,0.00373441525676455
"YBR007C",487.512906632727,0.501809786479568,0.141336480409221,3.550461883773,0.000384555817229632,0.00374804798092272
"YOR066W",357.377248741757,0.555052147390674,0.156355824867257,3.54992945009822,0.000385334401912291,0.00374969394265916
"YMR007W",64.4915729261676,-1.00504277968202,0.283259880294496,-3.54812964913036,0.000387977194627637,0.0037635011781703
"YNL231C",952.880593294043,-0.487909503530543,0.137498691796222,-3.54846651380249,0.000387481264211433,0.0037635011781703
"YLR105C",565.576256153932,0.501346895875918,0.141380290660085,3.54608760199317,0.00039099620456169,0.00378681363473133
"YPL265W",2544.51161358728,-0.903865166160221,0.255158014980241,-3.54237418812894,0.000396542531428985,0.00383449145957273
"YJL052W",34478.3582760029,-0.687460052611887,0.194186439437026,-3.54020628116429,0.000399814396213894,0.00386006049719851
"YLR152C",530.176457136904,-0.506291754751711,0.143173748515374,-3.53620520522548,0.000405919255014311,0.00391285802247338
"YOR052C",1088.72938697954,-0.517257219033942,0.146315256221977,-3.53522409344111,0.000407429476728096,0.00392126961170234
"YJL217W",1923.04267861543,-0.666931168128522,0.18883955674447,-3.53173445027191,0.000412843710443368,0.00395691514633003
"YLR056W",3940.17064070237,-0.703185854175945,0.199112891917571,-3.53159379788955,0.000413063337226647,0.00395691514633003
"YMR104C",1594.64641485857,-0.515525184904971,0.14594581978933,-3.5323052462148,0.00041195353928612,0.00395691514633003
"YBL001C",1174.26265181165,0.443027906772143,0.125548385017152,3.52874237857873,0.000417539388823892,0.00399357269248357
"YLR244C",1972.92302222568,-0.484006977431226,0.13722944979678,-3.52699058509656,0.000420311708902469,0.00401384628843196
"YML022W",1408.59823900705,-0.496797397803251,0.140950524206477,-3.52462256242126,0.000424086578702862,0.00404361621553892
"YDR128W",900.936523325109,0.465443841683116,0.132298538610591,3.51813290283657,0.000434594647726423,0.00413739486612617
"YGL156W",547.892450898352,0.775900342605332,0.220686940230159,3.51584167960337,0.000438362301429659,0.00416038295338333
"YLR157C",1497.83911424514,0.645032235562514,0.183459562482167,3.51593684643836,0.000438205205476563,0.00416038295338333
"YBR249C",4830.35486367259,-0.57623294901308,0.164131838559649,-3.51079323834945,0.000446771748470901,0.00423366140692764
"YOR119C",303.285688761699,-0.542117994957531,0.15444864633633,-3.51002101874694,0.000448071273445316,0.00423944358721337
"YKL164C",5187.02227619248,-0.693397580452163,0.197596123630631,-3.50916590726415,0.000449514408262804,0.00424656468635368
"YDL214C",129.616263837829,1.13344090508931,0.323068648216063,3.50835932656418,0.000450879614296336,0.0042529288771817
"YNL204C",88.7816551366454,0.936970147545642,0.267571778307181,3.501752514684,0.000462208742973394,0.00435311450120425
"YDR359C",726.972696058561,0.532331921805736,0.152308638188697,3.49508687187014,0.00047390748073873,0.00445646942896512
"YKR077W",276.444837027246,0.646889114225818,0.185226510183152,3.49242186545637,0.000478661611683089,0.00449430368221526
"YLR407W",200.998202279786,0.615235091541096,0.176520354349664,3.48534928908195,0.000491495006570781,0.00460776568660107
"YJL047C",292.441898182544,0.585660731348126,0.168075203119631,3.48451598140429,0.000493028018173682,0.00461510245322397
"YLR383W",501.500260528066,0.717714048143456,0.206180156842989,3.48100447265646,0.000499537149645207,0.00466892624668393
"YOR293W",9650.81707877922,-0.735634306394571,0.211406214349371,-3.47971940493129,0.000501939185137919,0.00468425794931441
"YCL026C-B",262.36088383055,0.692140021185635,0.199137334403835,3.47569190507506,0.000509537290438153,0.00474796111544643
"YOL127W",15410.2008871638,-0.618447071645283,0.178013086352828,-3.47416633415086,0.000512443261257828,0.00476781551699794
"YMR230W",5230.27388815054,-0.60178509234037,0.173472677687943,-3.46904826950853,0.000522305603871092,0.00485223483958794
"YPR018W",437.733026570785,0.735264939451972,0.212004353829314,3.46815962111769,0.000524035919769417,0.00486096667659414
"YDL033C",175.148357947917,-0.699498091573461,0.202015095130674,-3.46260308478922,0.000534976940329867,0.00495498220335645
"YHR089C",3013.56397211817,-0.525838121764239,0.151920774784703,-3.46126540303286,0.000537642485155034,0.00497218238150896
"YDL198C",1084.03927254531,-0.70485595789126,0.20366960309743,-3.46078132019571,0.000538610143157811,0.00497365222285366
"YHL036W",399.285612516924,-1.19846512080667,0.346436229079329,-3.45941047791579,0.000541359201202846,0.00499036993277847
"YPL211W",885.425438385214,-0.559599223674619,0.161777349736083,-3.45907028757442,0.000542043433348946,0.00499036993277847
"YLR046C",255.120929014384,0.589091292678587,0.170527176381783,3.45453027005916,0.000551252330664075,0.00506756626843656
"YHL035C",862.700958087256,-0.686533061190899,0.198797843180907,-3.45342308651785,0.000553520122226978,0.00508081903238196
"YPR035W",20646.4695262234,-0.405235282580967,0.117386339495026,-3.45215026147176,0.000556137925789672,0.00509724030343738
"YHR049W",1059.28457968448,-0.679750824818986,0.19704250707816,-3.44976743799424,0.000561069676977738,0.00513478945448376
"YDR072C",1882.04498530313,-0.487197518027491,0.141291539898725,-3.44817190312105,0.000564394705364808,0.00515754448438866
"YDR430C",863.921146412745,-0.449398393416678,0.130359474765502,-3.44737806151092,0.000566055866317097,0.00516504981876877
"YER015W",280.604652697916,-0.719444898051596,0.208802622011547,-3.44557405994553,0.000569847792327642,0.00519194655231852
"YLR452C",403.251455647127,-0.592169887046207,0.171944050398542,-3.44396846342541,0.00057324256202214,0.00521515052727243
"YPL110C",904.028954008746,-0.514239963759914,0.149397311322038,-3.44209650902907,0.000577224275216049,0.00524361786200694
"YML106W",2684.86077348976,-0.523082726562809,0.152149398856774,-3.43795460575703,0.000586125947555151,0.00531662917030115
"YLR137W",517.886397186108,0.832886432688565,0.24285783460827,3.42952260128652,0.000604644073177335,0.00547652584689339
"YBR059C",2344.54949030168,0.37469611597856,0.109288804692528,3.4284949591381,0.000606937806573593,0.0054892169270994
"YIR039C",445.020975541258,0.62662036855431,0.18339793593321,3.41672530481758,0.000633791953580336,0.00572367182748762
"YLR008C",325.86718209543,-0.6713249711232,0.196637182026847,-3.41402863997279,0.00064009846710929,0.00577214893361017
"YMR093W",258.201899660392,-0.841159920641773,0.246542539587872,-3.41182467759065,0.000645296024150755,0.00581049860692115
"YBR218C",3711.71246853949,-0.566612970371726,0.16611356824284,-3.41099752636341,0.000647256787062148,0.00581963339244475
"YHR080C",896.332308418403,0.505852761803322,0.148374495092677,3.40929727502937,0.000651304648263068,0.00584747968878521
"YML075C",1484.80061433013,-0.658120692012653,0.193136554298467,-3.40754081692694,0.000655511036734391,0.00587666599987829
"YDL083C",9216.68215270545,-0.608639848087238,0.178951515829178,-3.40114385322239,0.000671045050736052,0.00600304665314053
"YGL037C",10367.7354014018,-0.496018498173621,0.145876826330391,-3.40025561736727,0.000673228851787721,0.00600304665314053
"YGR258C",831.264104201055,0.628539892594696,0.184857039560174,3.40014042251335,0.000673512551327962,0.00600304665314053
"YPL198W",3005.72546094615,-0.703567292462612,0.206886101885236,-3.40074701031824,0.000672019906548769,0.00600304665314053
"YDR123C",215.975335773335,0.823397510226447,0.242218593890568,3.39939844006546,0.000675342555751971,0.00601064648028165
"YLR222C",419.970029094831,-0.59254355910049,0.174463072741241,-3.39638382948427,0.000682825351603179,0.00606846230109761
"YGR256W",145.939334028048,0.70219208862268,0.206802594198358,3.39547040666793,0.000685107796970795,0.00607996096878844
"YLR207W",986.984470497709,0.432695056545618,0.127458512945633,3.39479134461724,0.000686809219234565,0.00608627766324578
"YDR234W",793.18387672527,-0.605321892688705,0.178574457671115,-3.38974509895218,0.000699576398587103,0.00619049618893623
"YAR010C",661.263851995023,-0.542971654441768,0.160437984529379,-3.38430862264004,0.000713577450431779,0.00630531798872908
"YKL056C",21563.4636961126,-0.922249477886029,0.272854998266953,-3.37999847444146,0.000724862321465228,0.00639584401292849
"YOR202W",1098.50871113832,-0.622661878618159,0.184448860267944,-3.37579683449187,0.000736022480586455,0.00648501182751676
"YFR027W",221.382476540867,0.722976991658734,0.214663200307105,3.36795962523813,0.000757266849634703,0.00666264824785897
"YOR298C-A",4053.40881715774,-0.594726718353912,0.176705519289029,-3.36563747836957,0.000763670012951141,0.00670938654235646
"YKL178C",40.1257378812503,1.19899857755338,0.356394559191574,3.36424489833156,0.000767534033865747,0.00673371513305898
"YMR114C",496.751252140502,0.452570313529156,0.134662435089366,3.36077624935876,0.000777237620629525,0.00680913300124156
"YNL182C",309.392046202076,-0.767533518743684,0.22843840163869,-3.35991459070727,0.000779665716823599,0.00682068870336434
"YMR265C",750.993667231213,0.484938148184077,0.144635571415144,3.35282768574385,0.000799904900450722,0.00698780559342605
"YBR050C",269.840187451747,-0.83034008145461,0.247739780297972,-3.35166229846457,0.000803279392207693,0.00698947895487881
"YIL026C",415.41535715614,0.609734218051449,0.181882440602679,3.35235339943239,0.000801276651747311,0.00698947895487881
"YOL118C",49.9236193333201,-1.1467298401157,0.3421456140405,-3.35158421753132,0.000803505954650296,0.00698947895487881
"YMR177W",321.240177939849,-0.552937909082348,0.165073755670521,-3.349641539543,0.000809162026496149,0.00702873794202164
"YGR274C",740.788202062238,0.512215316512525,0.153044237643643,3.34684483649229,0.00081736947644743,0.00709001732038321
"YOL112W",630.275025453022,0.44305852059623,0.132412379065591,3.34605060133207,0.000819714352012774,0.00710034262658952
"YBR073W",1029.73907635579,0.444320439062109,0.132884323369451,3.34366332909555,0.000826800087502996,0.00715164632650271
"YEL018W",192.780345108003,0.699942812053622,0.209365043872646,3.34316941886149,0.000828273153607838,0.0071543256947868
"YML018C",593.062008451941,-0.531837044489755,0.15910780340282,-3.34262074590571,0.000829912401548843,0.00715843095305103
"YER159C",610.583879276342,-0.61810303622236,0.184946898041727,-3.34205678909471,0.000831600448543301,0.00716294503997381
"YMR198W",350.201946468587,0.495661258962013,0.148518129390657,3.33737881695401,0.000845725930473456,0.00727442583554092
"YCR019W",256.349880640845,0.537514682274813,0.161143427722186,3.33562894790533,0.000851066739241206,0.00731014028817516
"YAL011W",454.925547152327,0.500900763564876,0.150218493927601,3.33448133094909,0.000854586368538252,0.00731291826269181
"YGR254W",61446.6996058573,-0.636328281860955,0.190839671842538,-3.33436059555788,0.000854957435914701,0.00731291826269181
"YKR024C",130.184122886564,-0.795658201872271,0.238579961996606,-3.33497497113186,0.000853070771105507,0.00731291826269181
"YDL238C",385.421749328724,-0.75628734531763,0.22705354300776,-3.33087665270117,0.000865729544420313,0.00738955037146148
"YJR156C",107.695531516435,0.971557593164549,0.291698860804805,3.33068696423426,0.000866319645174589,0.00738955037146148
"YHL048W",513.155377380765,0.753038601027363,0.226260272627703,3.32819629483272,0.000874102531490775,0.00742504222191749
"YLR103C",232.328673486267,0.574573449139478,0.172606909462582,3.32879750253587,0.000872217954349274,0.00742504222191749
"YNL278W",542.799474732638,0.778612109856381,0.233931094246835,3.32838228437823,0.000873519116000733,0.00742504222191749
"YDL090C",418.857193018742,0.486240865901807,0.146185050883441,3.32620102372511,0.000880384102263698,0.00746808583299551
"YPR123C",56.5228079301283,-1.29827970390433,0.390399082335387,-3.32551935352397,0.000882539729645972,0.007476059693282
"YJL190C",11572.5335066668,-0.73138631178871,0.220496779817236,-3.31699316604504,0.000909918421593631,0.00769738417166552
"YIL159W",192.961145748557,0.762742715804567,0.229989516746756,3.31642383789359,0.000911774355685488,0.00770248940585955
"YOR187W",2816.24564286331,-0.409265729029215,0.123518218872603,-3.31340374533194,0.000921678254309013,0.00777547498491143
"YCL063W",501.513738089942,0.692604989617788,0.209187848931245,3.31092361796516,0.000929885868399863,0.00783396998720432
"YKR097W",165.0090702205,0.944495852811812,0.285392991363204,3.3094570693567,0.000934771001431571,0.0078643524744243
"YOR212W",1335.8137462713,-0.512545761455978,0.155255145349601,-3.30131256070023,0.000962336112658114,0.00808520094651284
"YOR074C",369.247113482741,0.604357748455969,0.183149120576899,3.29981245092693,0.000967494617170178,0.00811745142646193
"YIL123W",4308.99579914919,-0.77817523466627,0.236026944283456,-3.29697627119946,0.000977317577510387,0.00818869632382681
"YJR047C",798.952892459689,-0.958364922066847,0.29080127721886,-3.29560080076804,0.000982114628981649,0.00821769383433625
"YDL024C",61.0824254110027,0.92477249289948,0.280840888241059,3.2928698477328,0.000991703704153734,0.00826529874843225
"YDR037W",7364.00414186429,-0.446276392345444,0.135529641448749,-3.29283238393429,0.00099183584981187,0.00826529874843225
"YNL225C",327.017313571996,0.874247183781703,0.265488377656434,3.29297723500747,0.00099132500848559,0.00826529874843225
"YLR024C",436.541189649758,-0.544335712018162,0.165414525972123,-3.29073706688794,0.000999252646591378,0.0083052375776161
"YMR046W-A",62.4044848855007,-0.953678877974853,0.289808976168745,-3.2907154587909,0.000999329399583075,0.0083052375776161
"YKL185W",1177.31003394935,-0.742561317920893,0.225935477143564,-3.28660787278243,0.00101401927575381,0.00841594945463692
"YHR093W",15.3118612942705,2.1090998041478,0.641886515457196,3.28578300580991,0.00101699322511415,0.00842925651543397
"YJL138C",8569.06659949005,-0.512852722199766,0.156120374445048,-3.28498265535664,0.00101988649825327,0.00843051339281936
"YMR201C",323.580763131745,0.54874741013648,0.167032196926076,3.28527924696663,0.00101881342992412,0.00843051339281936
"YKL096W-A",13469.5065853663,-0.89910574204839,0.27377697137225,-3.28408097124389,0.00102315521872009,0.00844618066460211
"YIL130W",335.050473404637,0.627280731336086,0.19111764027414,3.28217076370507,0.00103011201857383,0.00849221034078962
"YDR344C",75.3428049987167,0.855662685471222,0.261117685904903,3.27692351632913,0.00104944792929226,0.00862351423281904
"YGL121C",94.7276147734357,-0.837248077974436,0.255514939878619,-3.27670890153103,0.00105024587973682,0.00862351423281904
"YNL103W",1019.97246343478,0.427901640381876,0.130567139283103,3.27725370052013,0.00104822138037058,0.00862351423281904
